caseID,personID,Age,Sex
MP20006181,3998,UNKNOWN,FEMALE
MP20006186,3215,30,FEMALE
MP20006197,2428,49,MALE
MP20006197,3710,20,FEMALE
MP20006197,2402,50,FEMALE
MP20006198,2284,56,MALE
MP20006201,3367,28,MALE
MP20006202,2398,51,MALE
MP20006203,2082,69,FEMALE
MP20006222,2404,50,MALE
MP20006227,3618,22,MALE
MP20006233,3232,30,FEMALE
MP20006233,2088,69,FEMALE
MP20006235,3233,30,MALE
MP20006247,3669,21,FEMALE
MP20006247,2444,49,MALE
MP20006257,2902,36,FEMALE
MP20006276,3851,17,MALE
MP20006276,3850,17,MALE
MP20006276,3851,17,MALE
MP20006276,3836,17,MALE
MP20006278,2058,71,FEMALE
MP20006282,3696,21,MALE
MP20006289,3601,23,FEMALE
MP20006290,3310,29,MALE
MP20006291,2610,43,MALE
MP20006291,2516,46,FEMALE
MP20006297,3234,30,MALE
MP20006309,2600,43,FEMALE
MP20006312,2194,60,FEMALE
MP20006314,2571,44,MALE
MP20006330,5446,UNKNOWN,FEMALE
MP20006336,2223,59,MALE
MP20006342,2370,52,MALE
MP20006343,2313,54,FEMALE
MP20006347,3214,30,FEMALE
MP20006350,2551,45,FEMALE
MP20006382,2594,44,MALE
MP20006383,3442,26,FEMALE
MP20006386,3608,23,FEMALE
MP20006387,3086,32,FEMALE
MP20006388,2899,36,MALE
MP20006410,3672,21,MALE
MP20006430,2281,56,FEMALE
MP20006459,2221,59,FEMALE
MP20006473,4069,UNKNOWN,MALE
MP20006477,3739,20,FEMALE
MP20006481,5456,37,MALE
MP20006481,3932,12,MALE
MP20006481,3837,17,MALE
MP20006491,3514,24,MALE
MP20006492,2652,42,MALE
MP20006556,2147,64,FEMALE
MP20006560,3243,30,MALE
MP20006567,2489,47,FEMALE
MP20006575,3626,22,FEMALE
MP20006577,2698,41,FEMALE
MP20006579,3977,1,FEMALE
MP20006579,3983,7-364 Days Old,MALE
MP20006579,3983,7-364 Days Old,MALE
MP20006582,4100,Unknown,FEMALE
MP20006588,4114,Unknown,FEMALE
MP20006605,4067,Unknown,MALE
MP20006607,4103,Unknown,MALE
MP20006608,2721,40,FEMALE
MP20006617,3128,31,MALE
MP20006641,3171,31,MALE
MP20006651,3860,17,MALE
MP20006651,3928,13,MALE
MP20006662,2384,51,FEMALE
MP20006664,3899,15,MALE
MP20006666,3930,13,MALE
MP20006668,2212,60,MALE
MP20006677,2026,77,FEMALE
MP20006684,3805,18,FEMALE
MP20006699,3112,32,MALE
MP20006702,3330,28,FEMALE
MP20006705,5489,64,MALE
MP20006707,2162,63,FEMALE
MP20006709,3593,23,FEMALE
MP20006709,5462,22,MALE
MP20006710,3729,20,FEMALE
MP20006714,3701,21,MALE
MP20006718,2810,38,MALE
MP20006744,3182,31,MALE
MP20006751,3502,25,MALE
MP20006764,2046,73,MALE
MP20006771,3316,29,FEMALE
MP20006794,2536,45,MALE
MP20006803,3071,32,MALE
MP20006805,2129,65,MALE
MP20006809,3677,21,FEMALE
MP20006819,3919,14,MALE
MP20006822,3197,30,MALE
MP20006833,2661,42,MALE
MP20006840,4089,Unknown,MALE
MP20006847,4079,Unknown,MALE
MP20006849,2732,40,FEMALE
MP20006854,2297,55,FEMALE
MP20006857,3521,24,MALE
MP20006858,2062,71,FEMALE
MP20006861,3413,27,MALE
MP20006872,2769,39,FEMALE
MP20006872,2861,37,MALE
MP20006873,2648,42,FEMALE
MP20006873,2424,49,MALE
MP20006912,4033,Unknown,FEMALE
MP20006931,2984,34,FEMALE
MP20006943,2561,45,FEMALE
MP20006950,4047,Unknown,FEMALE
MP20006955,2406,50,FEMALE
MP20006957,2909,36,MALE
MP20006968,2838,37,FEMALE
MP20006968,3388,27,MALE
MP20006970,4411,Unknown,UNKNOWN
MP20006972,2772,39,MALE
MP20006972,2877,37,FEMALE
MP20006973,2806,38,FEMALE
MP20006978,2550,45,FEMALE
MP20006984,3358,28,FEMALE
MP20006987,2849,37,MALE
MP20006992,2803,38,FEMALE
MP20006996,4017,Unknown,MALE
MP20006998,3410,27,MALE
MP20007000,2097,68,FEMALE
MP20007002,3307,29,FEMALE
MP20007003,2654,42,FEMALE
MP20007006,2044,73,MALE
MP20007007,2355,53,FEMALE
MP20007008,3503,25,MALE
MP20007012,2015,79,FEMALE
MP20007013,2038,74,FEMALE
MP20007016,2443,49,FEMALE
MP20007016,2576,44,MALE
MP20007031,2039,74,FEMALE
MP20007032,2808,37,FEMALE
MP20007033,2352,53,MALE
MP20007036,2598,44,FEMALE
MP20007041,3685,21,FEMALE
MP20007051,2864,37,FEMALE
MP20007051,3935,12,FEMALE
MP20007051,3957,6,FEMALE
MP20007060,2962,35,FEMALE
MP20007065,5461,15,MALE
MP20007072,2254,57,MALE
MP20007085,2106,68,MALE
MP20007094,2919,36,MALE
MP20007094,3458,26,FEMALE
MP20007095,2624,43,MALE
MP20007095,3557,24,FEMALE
MP20007106,3121,32,MALE
MP20007119,2004,87,MALE
MP20007124,2569,44,FEMALE
MP20007128,3268,29,MALE
MP20007130,3404,27,FEMALE
MP20007137,2685,41,FEMALE
MP20007140,3676,21,MALE
MP20007141,3741,20,FEMALE
MP20007142,3210,30,MALE
MP20007142,3727,20,MALE
MP20007142,3083,32,FEMALE
MP20007142,2695,41,MALE
MP20007144,2570,44,FEMALE
MP20007144,2625,43,FEMALE
MP20007145,3621,22,MALE
MP20007150,3020,33,FEMALE
MP20007151,2338,53,MALE
MP20007151,2338,53,MALE
MP20007155,2151,64,MALE
MP20007156,3211,30,MALE
MP20007164,3565,23,MALE
MP20007165,3078,32,MALE
MP20007166,2174,61,MALE
MP20007167,3047,33,FEMALE
MP20007203,3247,29,FEMALE
MP20007215,2867,37,MALE
MP20007221,4043,UNKNOWN,MALE
MP20007229,2021,78,MALE
MP20007231,2373,51,MALE
MP20007244,2865,37,MALE
MP20007250,3335,28,FEMALE
MP20007301,3560,24,FEMALE
MP20007304,2084,69,MALE
MP20007305,3815,18,FEMALE
MP20007311,3373,27,FEMALE
MP20007323,3460,26,MALE
MP20007334,3766,19,MALE
MP20007349,2069,70,MALE
MP20007353,2168,62,MALE
MP20007355,2085,69,MALE
MP20007362,2118,67,FEMALE
MP20007371,2784,39,FEMALE
MP20007387,4058,Unknown,FEMALE
MP20007388,3117,32,FEMALE
MP20007390,3327,28,FEMALE
MP20007410,3205,30,FEMALE
MP20007428,2251,57,FEMALE
MP20007430,2324,54,FEMALE
MP20007431,3066,32,MALE
MP20007431,3066,32,MALE
MP20007431,3201,30,MALE
MP20007460,3368,28,MALE
MP20007475,3088,32,FEMALE
MP20007479,3183,31,MALE
MP20007481,3692,21,FEMALE
MP20007487,2856,37,MALE
MP20007494,3459,26,MALE
MP20007504,2452,48,MALE
MP20007506,2436,49,MALE
MP20007508,3765,20,MALE
MP20007513,3712,20,MALE
MP20007522,3999,UNKN,FEMALE
MP20007522,2028,77,MALE
MP20007525,4066,UNKNOWN,FEMALE
MP20007532,2999,34,MALE
MP20007534,2596,44,FEMALE
MP20007550,2350,53,FEMALE
MP20007598,4091,Unknown,MALE
MP20007603,2564,44,MALE
MP20007605,3909,14,FEMALE
MP20007606,2799,38,MALE
MP20007606,2245,58,MALE
MP20007617,2873,37,MALE
MP20007620,3993,Unknown,MALE
MP20007627,4083,Unknown,FEMALE
MP20007634,2474,47,FEMALE
MP20007637,2893,36,FEMALE
MP20007643,2040,74,FEMALE
MP20007643,2066,70,MALE
MP20007661,2326,54,FEMALE
MP20007663,4044,Unknown,MALE
MP20007682,3578,23,FEMALE
MP20007699,3989,Unknown,MALE
MP20007705,3538,24,FEMALE
MP20007712,2092,69,FEMALE
MP20007714,2390,51,MALE
MP20007725,3010,34,FEMALE
MP20007725,3018,33,MALE
MP20007728,2629,43,MALE
MP20007737,3235,30,FEMALE
MP20007740,3004,34,FEMALE
MP20007741,2854,37,FEMALE
MP20007744,2666,42,FEMALE
MP20007769,3222,30,FEMALE
MP20007773,3297,29,MALE
MP20007776,3958,5,FEMALE
MP20007788,3126,32,FEMALE
MP20007793,2767,39,MALE
MP20007795,3516,24,MALE
MP20007796,3779,19,MALE
MP20007800,4094,UNKNOWN,FEMALE
MP20007805,2287,55,FEMALE
MP20007818,2641,42,FEMALE
MP20007821,3226,30,FEMALE
MP20007823,3277,29,MALE
MP20007825,5481,UNKNOWN,MALE
MP20007831,3073,32,MALE
MP20007832,4102,UNKNOWN,MALE
MP20007873,2729,40,FEMALE
MP20007886,3760,20,MALE
MP20007890,3039,33,FEMALE
MP20007891,4022,UNKNOWN,MALE
MP20007896,3417,27,FEMALE
MP20007900,2735,40,FEMALE
MP20007907,2651,42,FEMALE
MP20007907,2392,51,MALE
MP20007924,3148,31,FEMALE
MP20007963,2943,35,MALE
MP20007974,2762,39,FEMALE
MP20007975,2920,36,FEMALE
MP20007989,2070,70,MALE
MP20007995,3044,33,MALE
MP20007999,3628,22,MALE
MP20007999,5428,22,MALE
MP20008009,3597,23,MALE
MP20008009,3431,26,MALE
MP20008012,3285,29,FEMALE
MP20008013,2548,45,MALE
MP20008014,4002,UNKNOWN,MALE
MP20008018,3253,29,MALE
MP20008018,3644,22,FEMALE
MP20008020,3786,19,MALE
MP20008022,4018,Unknown,UNKNOWN
MP20008022,2917,36,MALE
MP20008022,3286,29,FEMALE
MP20008025,3224,30,MALE
MP20008038,2179,61,FEMALE
MP20008039,3308,29,MALE
MP20008042,3485,25,FEMALE
MP20008062,2036,75,MALE
MP20008084,2180,61,FEMALE
MP20008085,2567,44,FEMALE
MP20008087,2588,44,MALE
MP20008093,4009,UNKNOWN,MALE
MP20008094,2807,38,MALE
MP20008106,2707,40,MALE
MP20008107,3372,27,FEMALE
MP20008108,2503,46,MALE
MP20008110,2045,73,MALE
MP20008113,3826,18,MALE
MP20008113,3196,30,FEMALE
MP20008120,2401,50,FEMALE
MP20008122,3198,30,FEMALE
MP20008123,2454,48,FEMALE
MP20008125,2252,57,MALE
MP20008129,4101,UNKNOWN,FEMALE
MP20008132,3995,UNKNOWN,MALE
MP20008149,3556,24,FEMALE
MP20008159,3869,16,MALE
MP20008161,2345,53,FEMALE
MP20008161,3093,32,MALE
MP20008161,2494,47,MALE
MP20008161,5486,2,MALE
MP20008161,2680,41,MALE
MP20008169,3385,27,MALE
MP20008181,2177,61,MALE
MP20008183,2573,44,MALE
MP20008184,4015,Unknown,UNKNOWN
MP20008186,2360,52,FEMALE
MP20008190,3455,26,FEMALE
MP20008190,3237,30,MALE
MP20008197,2481,47,FEMALE
MP20008197,3632,22,MALE
MP20008202,2740,40,FEMALE
MP20008206,3784,19,FEMALE
MP20008206,3785,19,FEMALE
MP20008214,2063,71,MALE
MP20008215,3269,29,MALE
MP20008224,3499,25,FEMALE
MP20008231,3405,27,MALE
MP20008240,2176,61,FEMALE
MP20008243,2488,47,FEMALE
MP20008248,3874,16,MALE
MP20008248,3934,12,FEMALE
MP20008248,3954,7,FEMALE
MP20008248,3947,9,FEMALE
MP20008248,3959,6,MALE
MP20008248,2486,47,MALE
MP20008256,2382,51,MALE
MP20008260,3016,33,MALE
MP20008261,2400,50,FEMALE
MP20008265,3384,27,FEMALE
MP20008269,3059,33,MALE
MP20008281,2876,37,MALE
MP20008283,5488,UNKNOWN,MALE
MP20008292,2462,48,FEMALE
MP20008292,3424,27,FEMALE
MP20008292,2621,43,MALE
MP20008306,2001,91,FEMALE
MP20008306,2087,69,MALE
MP20008310,3318,29,FEMALE
MP20008312,2731,40,FEMALE
MP20008335,2152,64,MALE
MP20008340,2520,46,FEMALE
MP20008352,2283,56,FEMALE
MP20008352,3303,29,MALE
MP20008354,2976,34,MALE
MP20008365,3415,27,FEMALE
MP20008373,3542,24,MALE
MP20008378,4050,UNKNOWN,MALE
MP20008393,2185,61,MALE
MP20008395,3181,31,FEMALE
MP20008398,2201,60,MALE
MP20008400,2813,38,FEMALE
MP20008408,3651,22,MALE
MP20008422,4093,UNKNOWN,MALE
MP20008432,2445,49,MALE
MP20008445,4105,UNKNOWN,MALE
MP20008446,4068,UNKNOWN,FEMALE
MP20008447,4108,UNKNOWN,MALE
MP20008455,2824,38,MALE
MP20008462,2883,37,FEMALE
MP20008463,2602,43,FEMALE
MP20008465,2558,45,FEMALE
MP20008466,3151,31,FEMALE
MP20008468,2814,38,MALE
MP20008469,5448,UNKNOWN,MALE
MP20008471,2357,52,FEMALE
MP20008476,2291,55,FEMALE
MP20008479,2686,41,FEMALE
MP20008490,3670,21,FEMALE
MP20008498,3533,24,FEMALE
MP20008500,2679,41,FEMALE
MP20008501,3787,19,FEMALE
MP20008505,2921,36,MALE
MP20008510,2521,46,FEMALE
MP20008517,2390,51,MALE
MP20008521,3767,20,FEMALE
MP20008528,2519,46,FEMALE
MP20008533,2182,61,MALE
MP20008537,2916,36,FEMALE
MP20008540,2798,38,MALE
MP20008558,3773,19,MALE
MP20008560,2945,35,MALE
MP20008561,3990,UNKNOWN,MALE
MP20008575,3655,22,FEMALE
MP20008576,2273,56,MALE
MP20008581,3647,22,FEMALE
MP20008585,2692,41,MALE
MP20008601,2107,68,FEMALE
MP20008601,2942,35,MALE
MP20008601,2095,68,MALE
MP20008602,2349,53,FEMALE
MP20008606,2458,48,FEMALE
MP20008608,2023,77,FEMALE
MP20008615,3005,34,MALE
MP20008619,2584,44,MALE
MP20008628,2709,40,MALE
MP20008631,2128,65,FEMALE
MP20008637,2272,56,MALE
MP20008643,3112,32,MALE
MP20008648,3984,7-364 Days Old,MALE
MP20008649,2257,57,FEMALE
MP20008650,3448,26,FEMALE
MP20008660,4078,UNKNOWN,MALE
MP20008677,2323,54,MALE
MP20008678,3880,16,MALE
MP20008688,3449,26,MALE
MP20008689,3357,28,MALE
MP20008692,2083,69,MALE
MP20008694,4040,UNKNOWN,FEMALE
MP20008698,3244,30,FEMALE
MP20008707,2055,71,MALE
MP20008709,2738,40,MALE
MP20008716,3699,21,MALE
MP20008722,3320,29,FEMALE
MP20008733,2120,66,MALE
MP20008743,3689,21,FEMALE
MP20008752,3961,2,FEMALE
MP20008752,3961,2,FEMALE
MP20008752,3960,6,MALE
MP20008752,3960,6,MALE
MP20008752,3961,6,FEMALE
MP20008752,3961,2,FEMALE
MP20008752,2782,39,MALE
MP20008752,2783,39,MALE
MP20008764,2471,47,FEMALE
MP20008766,3629,22,MALE
MP20008770,2918,36,MALE
MP20008775,3730,20,MALE
MP20008782,2047,73,MALE
MP20008808,2491,47,FEMALE
MP20008814,2030,75,MALE
MP20008822,2820,38,MALE
MP20008825,2907,36,FEMALE
MP20008836,2247,57,FEMALE
MP20008840,5479,34,MALE
MP20008848,3649,22,MALE
MP20008855,2928,36,MALE
MP20008857,2956,35,MALE
MP20008860,4110,UNKNOWN,MALE
MP20008864,4042,Unknown,MALE
MP20008864,3910,15,MALE
MP20008867,2971,34,FEMALE
MP20008877,3507,25,FEMALE
MP20008877,4116,Unknown,MALE
MP20008877,3393,27,MALE
MP20008877,4117,Unknown,FEMALE
MP20008879,4115,UNKNOWN,FEMALE
MP20008881,2530,46,MALE
MP20008884,2138,64,MALE
MP20008885,2472,47,MALE
MP20008889,2533,45,MALE
MP20008897,3184,31,FEMALE
MP20008911,3938,11,MALE
MP20008920,3199,30,MALE
MP20008923,2078,70,FEMALE
MP20008926,3577,23,MALE
MP20008926,2275,56,MALE
MP20008928,2714,40,MALE
MP20008931,3235,30,FEMALE
MP20008948,2200,60,FEMALE
MP20008950,4053,UNKNOWN,FEMALE
MP20008952,3109,32,MALE
MP20008954,2789,39,MALE
MP20008957,2785,39,MALE
MP20008962,2756,39,MALE
MP20008963,3950,8,FEMALE
MP20008963,3972,2,MALE
MP20008963,3950,8,FEMALE
MP20008963,3042,33,FEMALE
MP20008965,2154,64,MALE
MP20008968,4076,UNKNOWN,MALE
MP20008973,3633,22,MALE
MP20008981,3440,26,MALE
MP20008983,2083,69,MALE
MP20008984,3309,29,FEMALE
MP20008984,3479,25,MALE
MP20008986,2376,51,MALE
MP20008988,3275,29,FEMALE
MP20008990,3279,29,MALE
MP20008996,2948,35,FEMALE
MP20009008,3604,23,FEMALE
MP20009021,3274,29,FEMALE
MP20009038,2261,57,MALE
MP20009038,2261,57,MALE
MP20009043,3807,18,FEMALE
MP20009044,3456,26,FEMALE
MP20009052,3650,22,MALE
MP20009052,3812,18,FEMALE
MP20009066,3346,28,MALE
MP20009068,2042,74,MALE
MP20009076,4064,UNKNOWN,MALE
MP20009081,2830,38,MALE
MP20009098,2296,55,MALE
MP20009098,3285,29,FEMALE
MP20009110,3439,26,FEMALE
MP20009125,2226,59,FEMALE
MP20009131,3375,27,FEMALE
MP20009137,3511,25,FEMALE
MP20009138,2839,37,FEMALE
MP20009138,3238,30,FEMALE
MP20009138,3250,30,MALE
MP20009140,2073,70,FEMALE
MP20009141,3583,23,FEMALE
MP20009142,2973,34,FEMALE
MP20009143,4063,UNKNOWN,MALE
MP20009155,2405,50,MALE
MP20009163,2649,42,MALE
MP20009163,2552,45,FEMALE
MP20009171,3397,27,FEMALE
MP20009177,3574,23,FEMALE
MP20009178,2591,44,FEMALE
MP20009178,3123,32,MALE
MP20009180,2236,58,MALE
MP20009183,2022,78,FEMALE
MP20009186,3736,20,MALE
MP20009200,3227,30,MALE
MP20009230,2013,81,MALE
MP20009233,2761,39,FEMALE
MP20009237,2299,55,MALE
MP20009237,2250,57,MALE
MP20009238,2433,49,MALE
MP20009239,4122,UNKNOWN,MALE
MP20009240,2748,39,MALE
MP20009241,3032,33,MALE
MP20009246,2496,47,MALE
MP20009246,2496,47,MALE
MP20009253,3709,21,FEMALE
MP20009259,3064,33,FEMALE
MP20009308,2059,71,MALE
MP20009324,2802,38,FEMALE
MP20009334,2217,59,MALE
MP20009335,2741,40,MALE
MP20009336,4082,UNKNOWN,MALE
MP20009340,2358,52,MALE
MP20009354,2822,38,MALE
MP20009358,3072,32,FEMALE
MP20009360,2035,75,MALE
MP20009371,2259,57,FEMALE
MP20009389,3155,31,MALE
MP20009418,3306,29,MALE
MP20009424,3539,24,FEMALE
MP20009427,3515,25,FEMALE
MP20009428,2048,72,MALE
MP20009435,2618,43,MALE
MP20009444,3748,20,MALE
MP20009452,2464,48,FEMALE
MP20009453,4121,UNKNOWN,MALE
MP20009484,3098,32,MALE
MP20009492,3531,24,FEMALE
MP20009496,2065,70,FEMALE
MP20009497,2453,48,MALE
MP20009499,4013,UNKNOWN,FEMALE
MP20009501,2605,43,FEMALE
MP20009508,2241,58,MALE
MP20009517,2109,67,MALE
MP20009532,2572,44,MALE
MP20009539,2353,53,FEMALE
MP20009571,3956,7,FEMALE
MP20009586,3223,30,MALE
MP20009588,2777,39,FEMALE
MP20009588,3796,19,MALE
MP20009593,3162,31,MALE
MP20009597,3451,26,MALE
MP20009598,2010,82,MALE
MP20009615,3524,24,FEMALE
MP20009619,3331,28,MALE
MP20009619,3331,28,MALE
MP20009623,2119,66,MALE
MP20009630,2442,49,FEMALE
MP20009631,4000,UNKNOWN,MALE
MP20009632,2553,45,MALE
MP20009637,3891,16,FEMALE
MP20009639,3140,31,FEMALE
MP20009646,3664,21,FEMALE
MP20009647,3407,27,MALE
MP20009648,2449,49,MALE
MP20009665,2405,50,MALE
MP20009667,3740,20,MALE
MP20009668,2096,68,MALE
MP20009674,3794,19,FEMALE
MP20009678,2416,50,FEMALE
MP20009681,3369,28,FEMALE
MP20009691,2775,39,MALE
MP20009704,3232,30,FEMALE
MP20009719,2988,34,FEMALE
MP20009729,2208,60,MALE
MP20009742,2343,53,MALE
MP20009746,2440,48,MALE
MP20009748,3863,17,MALE
MP20009751,2157,63,MALE
MP20009751,2196,60,FEMALE
MP20009766,3050,33,MALE
MP20009778,3235,30,FEMALE
MP20009782,3334,28,MALE
MP20009783,3867,16,MALE
MP20009786,3048,33,MALE
MP20009787,3291,29,MALE
MP20009790,2148,64,MALE
MP20009800,3631,22,MALE
MP20009810,2413,50,MALE
MP20009816,3443,26,MALE
MP20009829,3695,21,FEMALE
MP20009842,2701,40,MALE
MP20009845,2334,53,MALE
MP20009865,2011,81,FEMALE
MP20009866,2389,51,MALE
MP20009868,2122,66,MALE
MP20009870,2559,45,MALE
MP20009894,3265,29,FEMALE
MP20009894,3170,31,MALE
MP20009894,3951,8,MALE
MP20009894,3915,14,MALE
MP20009904,2280,56,MALE
MP20009911,2975,34,FEMALE
MP20009913,3971,2,MALE
MP20009913,3962,6,MALE
MP20009913,2656,42,FEMALE
MP20009913,3847,17,FEMALE
MP20009913,3895,15,FEMALE
MP20009913,3680,21,FEMALE
MP20009927,2227,59,MALE
MP20009941,3240,30,MALE
MP20009942,3562,24,FEMALE
MP20009955,3782,19,MALE
MP20009982,2432,49,MALE
MP20009982,3029,33,MALE
MP20009994,3445,26,MALE
MP20009997,2319,54,MALE
MP20009997,2074,70,FEMALE
MP20010006,5480,40,MALE
MP20010007,2750,39,FEMALE
MP20010010,4086,Unknown,UNKNOWN
MP20010010,3229,30,FEMALE
MP20010011,2723,40,FEMALE
MP20010012,3522,24,FEMALE
MP20010013,2274,56,MALE
MP20010021,2006,85,FEMALE
MP20010029,2835,37,MALE
MP20010032,3615,22,MALE
MP20010049,5459,32,FEMALE
MP20010050,3810,18,FEMALE
MP20010069,2480,47,MALE
MP20010078,3987,7-364 Days Old,MALE
MP20010078,3988,2,MALE
MP20010078,3980,7-364 Days Old,MALE
MP20010078,3964,5,MALE
MP20010078,3974,2,MALE
MP20010089,4016,UNKNOWN,MALE
MP20010093,3509,25,FEMALE
MP20010094,2224,59,MALE
MP20010095,2992,34,MALE
MP20010096,3422,27,FEMALE
MP20010104,2316,54,FEMALE
MP20010105,2884,37,MALE
MP20010106,3053,33,MALE
MP20010108,2003,87,MALE
MP20010110,3591,23,FEMALE
MP20010135,2852,37,FEMALE
MP20010143,2601,44,FEMALE
MP20010144,2776,39,MALE
MP20010148,2870,37,FEMALE
MP20010151,2053,71,FEMALE
MP20010153,3019,33,MALE
MP20010157,3744,20,MALE
MP20010157,3207,30,MALE
MP20010165,2351,53,FEMALE
MP20010177,2687,41,MALE
MP20010186,4065,UNKNOWN,MALE
MP20010186,2139,64,FEMALE
MP20010189,2278,56,MALE
MP20010195,3659,22,MALE
MP20010196,5487,25,MALE
MP20010201,2623,43,MALE
MP20010203,3504,25,MALE
MP20010209,3738,20,FEMALE
MP20010209,2608,43,MALE
MP20010212,3361,28,FEMALE
MP20010213,3523,24,FEMALE
MP20010223,3572,23,MALE
MP20010240,3652,22,MALE
MP20010245,3486,25,FEMALE
MP20010249,3490,25,MALE
MP20010261,2590,44,FEMALE
MP20010264,3889,16,MALE
MP20010270,2954,35,FEMALE
MP20010279,2225,59,MALE
MP20010279,3153,31,MALE
MP20010281,2544,45,MALE
MP20010282,2369,52,MALE
MP20010285,3011,34,FEMALE
MP20010311,3905,15,FEMALE
MP20010351,2008,84,FEMALE
MP20010360,3080,32,FEMALE
MP20010370,2889,36,FEMALE
MP20010370,2111,67,FEMALE
MP20010371,2258,57,MALE
MP20010382,4038,UNKNOWN,MALE
MP20010386,3449,26,MALE
MP20010387,3034,33,MALE
MP20010391,3811,18,MALE
MP20010392,3144,31,FEMALE
MP20010400,2477,47,MALE
MP20010401,2089,69,FEMALE
MP20010408,2222,59,MALE
MP20010416,2575,44,FEMALE
MP20010418,3008,34,FEMALE
MP20800004,3770,19,FEMALE
MP20800009,2393,50,FEMALE
MP20800011,3622,22,FEMALE
MP20800046,3136,31,FEMALE
MP20800052,2898,36,FEMALE
MP20800071,2506,46,MALE
MP20800078,3204,30,FEMALE
MP20800079,2105,68,MALE
MP20800080,3006,33,MALE
MP20800106,3488,25,MALE
MP20800108,3697,21,MALE
MP20800109,2657,42,FEMALE
MP20800110,2043,73,MALE
MP20800125,2764,39,FEMALE
MP20800126,3667,21,FEMALE
MP20800141,2894,36,MALE
MP20800145,3143,31,FEMALE
MP20800148,3096,32,MALE
MP20800152,2841,37,MALE
MP20800153,2703,40,MALE
MP20800156,2585,44,FEMALE
MP20800157,3326,28,FEMALE
MP20800185,2207,60,MALE
MP20800186,2441,49,MALE
MP20800196,2410,50,FEMALE
MP20800198,2640,42,FEMALE
MP20800199,3548,24,FEMALE
MP20800200,3720,20,MALE
MP20800202,2717,40,MALE
MP20800203,2932,35,FEMALE
MP20800204,2622,43,MALE
MP20800205,2710,40,MALE
MP20800206,3819,18,MALE
MP20800207,2029,77,MALE
MP20800208,3666,21,MALE
MP20800220,3340,28,MALE
MP20800221,3340,28,MALE
MP20800221,2304,54,MALE
MP20800224,2333,53,FEMALE
MP20800229,2650,42,FEMALE
MP20800239,3622,22,FEMALE
MP20800249,2037,75,MALE
MP20800256,3496,25,FEMALE
MP20800257,2525,46,FEMALE
MP20800258,2265,56,FEMALE
MP20800263,2211,60,MALE
MP20800266,3365,28,MALE
MP20800267,2866,37,FEMALE
MP20800270,3463,25,FEMALE
MP20800294,2505,46,FEMALE
MP20800319,2604,43,MALE
MP20800323,2262,56,MALE
MP20800331,2702,40,FEMALE
MP20800335,2435,49,FEMALE
MP20800337,2993,34,MALE
MP20800341,2031,76,MALE
MP20800361,2620,43,MALE
MP20800363,2925,35,FEMALE
MP20800366,2075,70,MALE
MP20800383,3288,29,FEMALE
MP20800395,2923,35,FEMALE
MP20800401,3132,31,MALE
MP20800403,2394,51,FEMALE
MP20800405,3180,31,MALE
MP20800417,2946,35,FEMALE
MP20800418,2234,58,MALE
MP20800419,2136,64,MALE
MP20800423,3097,32,FEMALE
MP20800433,2315,54,FEMALE
MP20800436,2005,87,MALE
MP20800437,2667,42,UNKNOWN
MP20800445,2728,40,MALE
MP20800447,2924,35,FEMALE
MP20800448,2305,54,FEMALE
MP20800451,2887,36,FEMALE
MP20800464,3678,21,FEMALE
MP20800465,2293,55,FEMALE
MP20800467,2539,45,FEMALE
MP20800468,3090,32,FEMALE
MP20800469,3312,29,FEMALE
MP20800495,3383,27,FEMALE
MP20800497,2453,48,MALE
MP20800498,2526,46,MALE
MP20800510,3803,18,MALE
MP20800524,2996,34,FEMALE
MP20800530,2292,55,FEMALE
MP20800535,3534,24,FEMALE
MP20800536,2609,43,MALE
MP20800538,3261,29,FEMALE
MP20800553,2759,39,FEMALE
MP20800564,3592,23,MALE
MP20800569,2051,72,MALE
MP20800571,3718,20,FEMALE
MP20800575,3761,17,FEMALE
MP20800577,3414,27,FEMALE
MP20800585,3364,28,MALE
MP20800588,3660,22,MALE
MP20800594,3690,21,MALE
MP20800600,2057,71,FEMALE
MP20800648,3501,25,MALE
MP20800649,3202,30,FEMALE
MP20800654,3258,29,MALE
MP20800661,2140,64,MALE
MP20800662,2696,41,FEMALE
MP20800666,3294,29,MALE
MP20800674,3428,26,FEMALE
MP20800678,2732,40,FEMALE
MP20800679,2518,46,FEMALE
MP20800696,3246,30,MALE
MP20800698,2586,44,FEMALE
MP20800701,3551,24,FEMALE
MP20800704,2249,57,MALE
MP20800705,2307,54,FEMALE
MP20800707,2431,49,FEMALE
MP20800709,2071,70,MALE
MP20800710,2882,37,MALE
MP20800712,3495,25,MALE
MP20800713,2371,52,MALE
MP20800719,2949,35,FEMALE
MP20800726,3852,17,FEMALE
MP20800730,2673,41,FEMALE
MP20800734,2681,41,MALE
MP20800736,2616,43,FEMALE
MP20800739,2795,38,MALE
MP20800744,2612,43,MALE
MP20800748,3217,30,FEMALE
MP20800749,3540,24,MALE
MP20800751,3228,30,MALE
MP20800756,2495,47,MALE
MP20800764,2863,37,MALE
MP20800772,3319,29,FEMALE
MP20800773,2266,56,FEMALE
MP20800775,2644,42,FEMALE
MP20800776,2820,38,MALE
MP20800784,2099,68,FEMALE
MP20800786,2137,64,FEMALE
MP20800787,3506,25,FEMALE
MP20800791,2872,37,FEMALE
MP20800793,3846,17,FEMALE
